FIPS,LISA_CL,Normalized Median Age,Normalized Male Median Age,Normalized Median Female Age,Normalized Sex Ratio (males per 100 females),Normalized Workers 16 years and over,"Normalized Management, business, science, and arts occupations; Estimate; Civilian employed population 16 years and over",Normalized Service occupations; Estimate; Civilian employed population 16 years and over,Normalized Sales and office occupations; Estimate; Civilian employed population 16 years and over,Normalized Natural resources construction and maintenance occupations; Estimate; Civilian employed population 16 years and over,"Normalized Production, transportation, and material moving occupations; Estimate; Civilian employed population 16 years and over","Normalized Cars, truck, or Van to work","Normalized car, truck, or van drove alone","Normalized car, truck, or van carpool",Normalized public transportation to work,Normalized walked to work,Normalized biked to work,"Normalized taxi, motorcycle, or other",Normalized worked at home,Normalized mean travel time to work (minutes),Normalized Total; Estimate; Population 45 to 64 years,Normalized Total; Estimate; Population 45 to 64 years - High school graduate or higher,Normalized Percent; Estimate; Population 45 to 64 years - High school graduate or higher,Normalized Percent; Estimate; Population 45 to 64 years - Bachelor's degree or higher,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_-ADJUSTED DOLLARS) - Population 25 years and over with earnings,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_5 years and over with earnings - Less than high school graduate,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_ver with earnings - High school graduate (includes equivalency),Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_ars and over with earnings - Some college or associate's degree,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_ Population 25 years and over with earnings - Bachelor's degree,Normlized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS_ years and over with earnings - Graduate or professional degree,Normalized Household Mean Income,Normalized Social Security Income,Normalized Cash public assistance income,Normalized per capita income per household
55083,0,0.546067416,0.559550562,0.529545455,0.113644097,0.004059616,0.270462633,0.31097561,0.463878327,0.416666667,0.428294574,0.910772579,0.868094701,0.3125,0.001618123,0.028657617,0.006993007,0.021447721,0.147869674,0.534653465,0.004869041,0.00598549,0.870848708,0.002598839,0.343131563,0.373327173,0.312027691,0.432980208,0.5031381,0.49257667,0.161340076,0.616268222,0.175395063,0.1990181
55085,0,0.647191011,0.635955056,0.659090909,0.105137802,0.00351816,0.316725979,0.43597561,0.680608365,0.284482759,0.275193798,0.915125136,0.883878241,0.279605263,0.006472492,0.030165913,0.020979021,0.021447721,0.125313283,0.361386139,0.004668976,0.005802999,0.889298893,0.003871629,0.260687093,0.168050032,0.184592523,0.327809036,0.4138424,0.480962006,0.167843213,0.589912536,0.196225676,0.206985114
55091,0,0.539325843,0.525842697,0.545454545,0.106839061,0.000782781,0.339857651,0.298780488,0.501901141,0.422413793,0.337209302,0.843307943,0.81059752,0.279605263,0.001618123,0.069381599,0.041958042,0.026809651,0.218045113,0.507425743,0.00086536,0.001078689,0.891143911,0.000529874,0.282318398,0.3760499,0.26255414,0.382035047,0.4097562,0.434246842,0.235922229,0.64548105,0.217056288,0.278565938
55093,0,0.325842697,0.339325843,0.306818182,0.0952705,0.004885304,0.339857651,0.402439024,0.482889734,0.310344828,0.356589147,0.87921654,0.855693348,0.253289474,0.003236246,0.078431373,0.055944056,0.016085791,0.125313283,0.53960396,0.004428025,0.005607398,0.922509225,0.004155685,0.418360068,0.380307256,0.361374386,0.485964401,0.4767513,0.555667279,0.209271975,0.565422741,0.149013974,0.24219023
55095,0,0.516853933,0.516853933,0.515909091,0.104117047,0.004535078,0.284697509,0.344512195,0.501901141,0.356321839,0.412790698,0.898803047,0.856820744,0.305921053,0.004854369,0.045248869,0.013986014,0.026809651,0.142857143,0.606435644,0.005333477,0.006677697,0.902214022,0.003606692,0.314217939,0.327007805,0.256990631,0.408021218,0.4658548,0.463334804,0.322732059,0.678892128,0.062948936,0.330491299
55097,0,0.33258427,0.323595506,0.340909091,0.101054781,0.007834564,0.346975089,0.362804878,0.673003802,0.255747126,0.312015504,0.875952122,0.85005637,0.259868421,0.004854369,0.090497738,0.111888112,0.018766756,0.085213033,0.344059406,0.007386525,0.009218934,0.896678967,0.007171048,0.337939386,0.309186317,0.294195466,0.371272632,0.4259141,0.506048449,0.290846668,0.740932945,0.389316965,0.357467328
55099,0,0.669662921,0.66741573,0.665909091,0.103096291,0.001395895,0.268683274,0.402439024,0.326996198,0.324712644,0.503875969,0.882480958,0.829763247,0.338815789,0.001618123,0.066365008,0.034965035,0.024128686,0.140350877,0.368811881,0.001907762,0.002362417,0.881918819,0.001093889,0.260355324,0.222075543,0.260578822,0.365124872,0.4265417,0.365851657,0.210606712,0.670612245,0.19753167,0.242155287
55101,0,0.413483146,0.391011236,0.434090909,0.091867982,0.019715023,0.339857651,0.362804878,0.596958175,0.25,0.36627907,0.920565832,0.888387824,0.282894737,0.022653722,0.027149321,0.027972028,0.029490617,0.085213033,0.467821782,0.022336219,0.026936802,0.839483395,0.018843291,0.3799081,0.314747281,0.305485584,0.44984439,0.5419438,0.566214871,0.3132925,0.734344023,0.142092203,0.330071983
55107,0,0.593258427,0.584269663,0.6,0.103096291,0.001367362,0.190391459,0.307926829,0.551330798,0.370689655,0.503875969,0.857453754,0.800450958,0.348684211,0.006472492,0.075414781,0,0.018766756,0.192982456,0.415841584,0.001755332,0.002122767,0.843173432,0.000842608,0.217922134,0.321430339,0.208894366,0.358195226,0.3330796,0.415008773,0.129625235,0.566822157,0.185843019,0.151547977
55109,0,0.368539326,0.375280899,0.359090909,0.097992514,0.010031753,0.428825623,0.317073171,0.6121673,0.25862069,0.282945736,0.907508161,0.878241263,0.273026316,0.008090615,0.021116139,0.020979021,0.021447721,0.155388471,0.574257426,0.009782937,0.01243717,0.929889299,0.010743598,0.473947879,0.397980231,0.347909607,0.525809864,0.6211308,0.581656629,0.347728722,0.68361516,0.140982108,0.387640646
55113,0,0.629213483,0.631460674,0.625,0.10854032,0.001501311,0.318505338,0.475609756,0.581749049,0.347701149,0.257751938,0.875952122,0.774520857,0.480263158,0.025889968,0.061840121,0.027972028,0.016085791,0.13283208,0.366336634,0.002053444,0.002529701,0.874538745,0.001645613,0.193868918,0.243873863,0.128631232,0.302236804,0.4218546,0.3571817,0.114097792,0.554577259,0.174742066,0.152404081
55115,0,0.521348315,0.519101124,0.522727273,0.09901327,0.004339492,0.252669039,0.393292683,0.532319392,0.347701149,0.406976744,0.89445049,0.853438557,0.309210526,0.003236246,0.051282051,0.020979021,0.013404826,0.15037594,0.438118812,0.004849987,0.005977624,0.876383764,0.002742233,0.273592887,0.298295408,0.250376035,0.376270563,0.3972839,0.465458687,0.284936748,0.699766764,0.206673632,0.319851143
55119,0,0.492134831,0.492134831,0.493181818,0.115005104,0.002161687,0.247330961,0.204268293,0.395437262,0.393678161,0.573643411,0.857453754,0.80270575,0.342105263,0.008090615,0.055806938,0.013986014,0.042895442,0.192982456,0.433168317,0.002415864,0.002894158,0.826568266,0.001104814,0.270524028,0.367914721,0.283104692,0.373066368,0.4075929,0.467674913,0.203228581,0.59755102,0.255517827,0.229016703
55121,0,0.433707865,0.440449438,0.425,0.105137802,0.00326442,0.288256228,0.283536585,0.425855513,0.347701149,0.494186047,0.902067465,0.863585118,0.299342105,0.003236246,0.049773756,0.013986014,0.032171582,0.120300752,0.420792079,0.003279239,0.004046787,0.878228782,0.002189143,0.31989118,0.369762875,0.282995959,0.434268018,0.4290121,0.431148231,0.226630975,0.642973761,0.21901528,0.252009225
55125,0,0.705617978,0.71011236,0.704545455,0.100034025,0.001909908,0.272241993,0.545731707,0.699619772,0.402298851,0.168604651,0.881392818,0.861330327,0.243421053,0.001618123,0.066365008,0.020979021,0.016085791,0.155388471,0.344059406,0.002732236,0.003383422,0.883763838,0.002383066,0.196489889,0.194996782,0.163552672,0.304797093,0.3528964,0.415439705,0.230390485,0.634810496,0.15946193,0.250122301
55129,0,0.640449438,0.647191011,0.629545455,0.095951004,0.001488025,0.300711744,0.399390244,0.52851711,0.333333333,0.362403101,0.890097933,0.861330327,0.269736842,0.008090615,0.045248869,0.006993007,0.034852547,0.145363409,0.420792079,0.001990329,0.002458382,0.878228782,0.001413452,0.261383806,0.339944885,0.20652036,0.349487176,0.4075662,0.423463263,0.119006659,0.568163265,0.163379914,0.165927039
55135,0,0.523595506,0.514606742,0.531818182,0.109220823,0.005526078,0.222419929,0.417682927,0.448669202,0.327586207,0.478682171,0.907508161,0.880496054,0.266447368,0.004854369,0.042232278,0.055944056,0.034852547,0.100250627,0.443069307,0.006238533,0.007725446,0.883763838,0.003952202,0.32357381,0.364515437,0.28941121,0.436506355,0.4208397,0.476816843,0.24221774,0.649504373,0.141700405,0.249440911
55137,0,0.606741573,0.586516854,0.620454545,0.134399456,0.002204594,0.204626335,0.417682927,0.422053232,0.41091954,0.457364341,0.903155604,0.846674183,0.351973684,0.006472492,0.036199095,0.027972028,0.040214477,0.120300752,0.52970297,0.003083144,0.00362517,0.79704797,0.001717992,0.263673009,0.266926288,0.227614577,0.381667101,0.4160724,0.354093348,0.154658975,0.546880466,0.116168212,0.164162415
55139,0,0.368539326,0.361797753,0.372727273,0.104457298,0.018684165,0.307829181,0.381097561,0.657794677,0.201149425,0.389534884,0.918389554,0.906426156,0.223684211,0.014563107,0.036199095,0.048951049,0.016085791,0.087719298,0.336633663,0.018136046,0.022312128,0.872693727,0.016055992,0.374865219,0.358871966,0.301607437,0.456590062,0.4718906,0.511825,0.285507719,0.687755102,0.234099517,0.318767908
55141,0,0.498876404,0.483146067,0.513636364,0.08948622,0.007855473,0.316725979,0.353658537,0.55513308,0.298850575,0.381782946,0.905331882,0.875986471,0.273026316,0.003236246,0.057315234,0.062937063,0.032171582,0.082706767,0.356435644,0.00869171,0.010898059,0.905904059,0.006164561,0.307648923,0.292668438,0.249778003,0.387124964,0.4747883,0.585206694,0.134674991,0.533760933,0.116298812,0.189531064
56003,0,0.456179775,0.471910112,0.436363636,0.107179313,0.001134532,0.286476868,0.384146341,0.418250951,0.560344828,0.28875969,0.829162133,0.766629087,0.365131579,0,0.108597285,0.062937063,0.045576408,0.165413534,0.309405941,0.001262315,0.001488244,0.798892989,0.000718334,0.263573478,0.381627366,0.266522897,0.321400647,0.484216,0.584508993,0.220253897,0.611078717,0.206477733,0.208400307
56005,0,0.253932584,0.265168539,0.238636364,0.127254168,0.005566372,0.220640569,0.289634146,0.52851711,0.709770115,0.263565891,0.904243743,0.854565953,0.332236842,0.038834951,0.02413273,0.006993007,0.056300268,0.080200501,0.376237624,0.004931363,0.005952977,0.839483395,0.002839194,0.551847121,0.474711638,0.570884906,0.614622779,0.5469514,0.51787858,0.215908585,0.708746356,0.211636411,0.300457754
56007,0,0.373033708,0.370786517,0.375,0.160939095,0.001612608,0.293594306,0.426829268,0.338403042,0.479885057,0.348837209,0.883569097,0.8421646,0.305921053,0.008090615,0.064856712,0.048951049,0.024128686,0.122807018,0.309405941,0.001716827,0.002093925,0.856088561,0.001234551,0.40233565,0.30586954,0.3081133,0.524016128,0.4739204,0.531791552,0.233230509,0.760524781,0.135170432,0.301348801
56009,0,0.424719101,0.397752809,0.425,0.100034025,0.001555108,0.204626335,0.448170732,0.501901141,0.672413793,0.218992248,0.859630033,0.824126268,0.286184211,0.067961165,0.030165913,0.006993007,0.032171582,0.152882206,0.477722772,0.001705315,0.00201579,0.804428044,0.000752475,0.34842327,0.34263461,0.305105018,0.427139068,0.5132602,0.501226106,0.120015127,0.557842566,0.095533499,0.146131805
56011,0,0.485393258,0.471910112,0.513636364,0.122150391,0.000761872,0.25088968,0.216463415,0.494296578,0.635057471,0.346899225,0.795429815,0.727170237,0.375,0.012944984,0.061840121,0,0.067024129,0.303258145,0.569306931,0.000866948,0.001107531,0.933579336,0.000730625,0.417663355,0.550337453,0.391439082,0.415855397,0.4738269,0.514708146,0.174613297,0.514693878,0.168473292,0.164738975
56017,0,0.671910112,0.642696629,0.681818182,0.098332766,0.000469582,0.498220641,0.417682927,0.368821293,0.425287356,0.153100775,0.853101197,0.760992108,0.450657895,0.012944984,0.122171946,0,0.002680965,0.130325815,0.304455446,0.000597416,0.000743073,0.885608856,0.00054353,0.325166299,0.256579924,0.269730523,0.323409018,0.4216409,0.516277972,0.149809429,0.447580175,0.178267217,0.165699909
56023,0,0.382022472,0.379775281,0.384090909,0.116025859,0.001918184,0.3113879,0.365853659,0.422053232,0.603448276,0.242248062,0.872687704,0.772266065,0.476973684,0.025889968,0.046757164,0.013986014,0.010723861,0.177944862,0.564356436,0.00203836,0.002574275,0.91697417,0.001330147,0.357016074,0.481246184,0.307660245,0.425805265,0.581791,0.55029088,0.329301932,0.721924198,0.196095076,0.33164442
56029,0,0.498876404,0.503370787,0.488636364,0.088125213,0.003210841,0.34519573,0.527439024,0.517110266,0.425287356,0.176356589,0.831338411,0.759864713,0.388157895,0.003236246,0.111613876,0.034965035,0.029490617,0.175438596,0.304455446,0.003272094,0.004123874,0.913284133,0.003698191,0.340046116,0.451164172,0.288613834,0.3708127,0.3854659,0.495839447,0.172848478,0.661341108,0.121588089,0.220438186
56031,0,0.57752809,0.543820225,0.618181818,0.131677441,0.000861843,0.286476868,0.445121951,0.505703422,0.445402299,0.282945736,0.807399347,0.766629087,0.296052632,0.006472492,0.070889894,0.076923077,0.010723861,0.295739348,0.346534653,0.001055501,0.001302083,0.874538745,0.000786617,0.24807989,0.296777093,0.193653613,0.345976359,0.5932351,0.366067123,0.251501579,0.639941691,0.163510513,0.242592075
56037,0,0.276404494,0.28988764,0.254545455,0.129976182,0.004913183,0.234875445,0.338414634,0.467680608,0.632183908,0.302325581,0.920565832,0.822998873,0.473684211,0.037216828,0.045248869,0.006993007,0.021447721,0.045112782,0.391089109,0.004466132,0.005384529,0.837638376,0.003392284,0.457525339,0.453952905,0.383555934,0.53316878,0.5656331,0.519869079,0.129373118,0.520174927,0.153911454,0.19326997
56039,0,0.379775281,0.393258427,0.359090909,0.125893161,0.003042479,0.480427046,0.557926829,0.460076046,0.301724138,0.122093023,0.700761697,0.670800451,0.253289474,0.101941748,0.176470588,0.195804196,0.048257373,0.140350877,0.215346535,0.002440475,0.003107064,0.931734317,0.004353704,0.388782907,0.285407832,0.222486001,0.37237647,0.45831,0.52566615,0.21483338,0.626997085,0.11662531,0.228929345
56041,0,0.298876404,0.280898876,0.304545455,0.108200068,0.00201968,0.284697509,0.478658537,0.403041825,0.479885057,0.296511628,0.89445049,0.801578354,0.457236842,0.055016181,0.039215686,0.027972028,0.024128686,0.07518797,0.383663366,0.002118942,0.002596299,0.865313653,0.001622397,0.264104308,0.307915711,0.197024338,0.342787496,0.3951473,0.450068231,0.159071023,0.582565598,0.128248661,0.200695367
56043,0,0.494382022,0.512359551,0.445454545,0.080979925,0.000784306,0.314946619,0.466463415,0.307984791,0.528735632,0.282945736,0.865070729,0.81059752,0.345394737,0,0.090497738,0.055944056,0.029490617,0.127819549,0.195544554,0.000903071,0.001066628,0.802583026,0.000666439,0.276147504,0.332123232,0.272974393,0.373418983,0.5159309,0.549141726,0.277803319,0.687988338,0.181925036,0.298168985
56045,0,0.501123596,0.469662921,0.540909091,0.127934672,0.000695225,0.348754448,0.31097561,0.338403042,0.537356322,0.32751938,0.80304679,0.75535513,0.315789474,0.1197411,0.061840121,0.048951049,0.024128686,0.140350877,0.517326733,0.0008471,0.001038834,0.863468635,0.000701946,0.422440821,0.30994538,0.462532393,0.335612553,0.5368026,0.518596801,0.133473728,0.649271137,0.120412694,0.173789224
