FIPS,LISA_CL,Normalized Median Age,Normalized Male Median Age,Normalized Median Female Age,Normalized Sex Ratio (males per 100 females),Normalized Workers 16 years and over,"Normalized Management, business, science, and arts occupations; Estimate; Civilian employed population 16 years and over",Normalized Service occupations; Estimate; Civilian employed population 16 years and over,Normalized Sales and office occupations; Estimate; Civilian employed population 16 years and over,Normalized Natural resources construction and maintenance occupations; Estimate; Civilian employed population 16 years and over,"Normalized Production, transportation, and material moving occupations; Estimate; Civilian employed population 16 years and over","Normalized Cars, truck, or Van to work","Normalized car, truck, or van drove alone","Normalized car, truck, or van carpool",Normalized public transportation to work,Normalized walked to work,Normalized biked to work,"Normalized taxi, motorcycle, or other",Normalized worked at home,Normalized mean travel time to work (minutes),Normalized Total; Estimate; Population 45 to 64 years,Normalized Total; Estimate; Population 45 to 64 years - High school graduate or higher,Normalized Percent; Estimate; Population 45 to 64 years - High school graduate or higher,Normalized Percent; Estimate; Population 45 to 64 years - Bachelor's degree or higher,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_-ADJUSTED DOLLARS) - Population 25 years and over with earnings,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_5 years and over with earnings - Less than high school graduate,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_ver with earnings - High school graduate (includes equivalency),Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_ars and over with earnings - Some college or associate's degree,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_ Population 25 years and over with earnings - Bachelor's degree,Normlized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS_ years and over with earnings - Graduate or professional degree,Normalized Household Mean Income,Normalized Social Security Income,Normalized Cash public assistance income,Normalized per capita income per household
51109,0,0.505617978,0.501123596,0.504545455,0.087444709,0.003389874,0.377224199,0.338414634,0.604562738,0.367816092,0.257751938,0.918389554,0.855693348,0.371710526,0.014563107,0.013574661,0,0.034852547,0.127819549,0.76980198,0.004290678,0.004623626,0.660516605,0.002859679,0.342069904,0.310506427,0.287762092,0.421144618,0.4835216,0.431999836,0.253436948,0.533411079,0.180423142,0.30168076
51111,0,0.53258427,0.514606742,0.559090909,0.130316434,0.000946351,0.206405694,0.457317073,0.498098859,0.41954023,0.385658915,0.892274211,0.830890643,0.365131579,0.009708738,0.02413273,0,0.115281501,0.102756892,0.616336634,0.001494136,0.001462024,0.522140221,0.000618641,0.254847967,0.316314912,0.174063536,0.381375811,0.3735545,0.302186471,0.363337733,0.737317784,0.135170432,0.40560137
51113,0,0.519101124,0.501123596,0.540909091,0.083701939,0.001265867,0.362989324,0.442073171,0.520912548,0.362068966,0.251937984,0.910772579,0.835400225,0.404605263,0.008090615,0.019607843,0,0.042895442,0.140350877,0.631188119,0.001506838,0.001772993,0.79704797,0.001275521,0.205464227,0.230309731,0.138272231,0.415456789,0.454611,0.447380031,0.342152486,0.720116618,0.127073266,0.422723461
51115,0,0.674157303,0.665168539,0.668181818,0.058523307,0.000868813,0.382562278,0.359756098,0.524714829,0.353448276,0.286821705,0.872687704,0.80270575,0.388157895,0.009708738,0.013574661,0.076923077,0.077747989,0.172932331,0.633663366,0.001059471,0.001298936,0.863468635,0.000945032,0.343960984,0.31473078,0.177651728,0.446057614,0.7803461,0.420887927,0.338370731,0.701049563,0.205563537,0.378240967
51117,0,0.6,0.55505618,0.627272727,0.078938414,0.00265392,0.341637011,0.429878049,0.608365019,0.278735632,0.292635659,0.926006529,0.852311161,0.404605263,0,0.025641026,0,0.064343164,0.085213033,0.492574257,0.003656743,0.003946102,0.662361624,0.00215227,0.213559378,0.274533424,0.206629093,0.305425667,0.3510135,0.364528077,0.20442243,0.687638484,0.16194332,0.282706688
51119,0,0.71011236,0.660674157,0.727272727,0.090506975,0.000927402,0.3113879,0.527439024,0.596958175,0.341954023,0.228682171,0.845484222,0.851183766,0.161184211,0.009708738,0.031674208,0.048951049,0.045576408,0.245614035,0.628712871,0.001309155,0.001605185,0.865313653,0.001069307,0.265812916,0.207587334,0.197658614,0.363653088,0.4602863,0.421421463,0.389172315,0.776793003,0.15476035,0.431162206
51125,0,0.611235955,0.566292135,0.620454545,0.077237155,0.001431832,0.352313167,0.509146341,0.460076046,0.362068966,0.253875969,0.857453754,0.801578354,0.345394737,0.008090615,0.02413273,0,0.115281501,0.185463659,0.623762376,0.001795027,0.002098645,0.78597786,0.001730283,0.248577543,0.413425521,0.187510194,0.374170206,0.4700345,0.393256928,0.45972801,0.734169096,0.204518741,0.466943881
51127,0,0.505617978,0.494382022,0.502272727,0.112283089,0.002184774,0.403914591,0.283536585,0.764258555,0.416666667,0.149224806,0.934711643,0.886133033,0.328947368,0.003236246,0.006033183,0,0.024128686,0.127819549,0.727722772,0.002633791,0.003224529,0.863468635,0.002688972,0.448716885,0.302338245,0.410866059,0.526453769,0.4799963,0.658106153,0.395512317,0.758425656,0.206608332,0.411663988
51131,0,0.604494382,0.552808989,0.629545455,0.068390609,0.001011256,0.320284698,0.472560976,0.547528517,0.451149425,0.205426357,0.891186072,0.791431793,0.476973684,0.021035599,0.039215686,0.055944056,0.013404826,0.137844612,0.383663366,0.001372271,0.001452585,0.632841328,0.00129464,0.211801005,0.231332816,0.135118972,0.369555552,0.3995273,0.470588839,0.551595011,0.764198251,0.17389317,0.561936543
51135,0,0.458426966,0.433707865,0.534090909,0.16195985,0.0012308,0.193950178,0.5,0.6121673,0.468390805,0.281007752,0.920565832,0.932356257,0.154605263,0.001618123,0.010558069,0,0.101876676,0.082706767,0.512376238,0.001676338,0.001722126,0.590405904,0.000950495,0.254201019,0.214715929,0.217629256,0.349042574,0.3327591,0.475257277,0.361943674,0.649795918,0.168603892,0.372353065
51137,0,0.462921348,0.456179775,0.475,0.086423954,0.00337637,0.370106762,0.405487805,0.532319392,0.396551724,0.236434109,0.915125136,0.835400225,0.421052632,0.021035599,0.015082956,0,0.024128686,0.130325815,0.841584158,0.003829815,0.00456332,0.819188192,0.003504268,0.384337209,0.330209072,0.299106577,0.494534472,0.6414817,0.565650555,0.3132925,0.736268222,0.166318401,0.371549375
51139,0,0.521348315,0.516853933,0.522727273,0.085403198,0.002212653,0.220640569,0.50304878,0.634980989,0.399425287,0.284883721,0.921653972,0.81059752,0.513157895,0.008090615,0.034690799,0.006993007,0.016085791,0.112781955,0.698019802,0.002783443,0.002946598,0.632841328,0.001448959,0.252857356,0.327568852,0.203620812,0.384825302,0.4302139,0.39433426,0.335145116,0.697142857,0.234817814,0.337008177
51141,0,0.604494382,0.57752809,0.627272727,0.089826472,0.001569919,0.238434164,0.335365854,0.353612167,0.422413793,0.501937984,0.953210011,0.925591883,0.273026316,0.008090615,0.027149321,0,0.024128686,0.045112782,0.566831683,0.002235249,0.002497188,0.71402214,0.001192216,0.218303668,0.325770202,0.189666733,0.307556687,0.3980851,0.384022655,0.682658797,0.821690962,0.263484393,0.623593543
51143,0,0.550561798,0.528089888,0.563636364,0.087784961,0.005911588,0.231316726,0.390243902,0.577946768,0.362068966,0.399224806,0.947769314,0.909808343,0.302631579,0.003236246,0.015082956,0,0.029490617,0.080200501,0.507425743,0.007740608,0.008600668,0.706642066,0.003913964,0.252807591,0.301084141,0.199289611,0.365216858,0.389285,0.354770528,0.53114387,0.792186589,0.211048714,0.504070864
51145,0,0.512359551,0.494382022,0.536363636,0.153793807,0.002818361,0.478647687,0.356707317,0.536121673,0.382183908,0.156976744,0.897714908,0.874859076,0.253289474,0.003236246,0.009049774,0,0.042895442,0.192982456,0.702970297,0.003669048,0.00447155,0.856088561,0.003995903,0.510392648,0.491510041,0.37471231,0.53802873,0.6500013,0.692662857,0.399724154,0.691253644,0.196486875,0.392235656
51153,0,0.28988764,0.283146067,0.288636364,0.096631507,0.049613826,0.535587189,0.390243902,0.574144487,0.261494253,0.139534884,0.875952122,0.788049605,0.440789474,0.088996764,0.019607843,0.013986014,0.034852547,0.097744361,0.851485149,0.044315972,0.052814318,0.819188192,0.062607033,0.598891893,0.403541196,0.326289846,0.586306284,0.7742836,0.822568564,0.380926604,0.79148688,0.275107745,0.441400517
51159,0,0.494382022,0.449438202,0.602272727,0.190541,0.000672573,0.304270463,0.417682927,0.524714829,0.364942529,0.325581395,0.815016322,0.795941375,0.233552632,0.019417476,0.018099548,0,0.080428954,0.308270677,0.522277228,0.001003103,0.00113008,0.726937269,0.000439741,0.262097109,0.456197092,0.232036389,0.374936759,0.343442,0.345751721,0.256069347,0.660349854,0.213660703,0.227426794
51161,0,0.498876404,0.478651685,0.520454545,0.072813882,0.009757758,0.478647687,0.307926829,0.756653992,0.183908046,0.21124031,0.944504897,0.933483653,0.223684211,0.006472492,0.012066365,0.006993007,0.013404826,0.100250627,0.418316832,0.010661397,0.013221147,0.887453875,0.012462957,0.42623957,0.315902378,0.308548232,0.451822098,0.4799161,0.529667669,0.451304335,0.641516035,0.201253755,0.422740932
51165,0,0.451685393,0.440449438,0.456818182,0.086764206,0.008108342,0.327402135,0.320121951,0.642585551,0.341954023,0.319767442,0.89336235,0.861330327,0.276315789,0.003236246,0.046757164,0.034965035,0.032171582,0.137844612,0.413366337,0.008571036,0.00941034,0.688191882,0.007213383,0.287626694,0.332535767,0.254942825,0.376761157,0.4596453,0.464391615,0.480624064,0.745714286,0.238343999,0.447270948
51167,0,0.507865169,0.498876404,0.520454545,0.085062947,0.00225948,0.316725979,0.243902439,0.726235741,0.445402299,0.26744186,0.952121872,0.931228861,0.253289474,0,0.027149321,0,0.010723861,0.072681704,0.571782178,0.003377684,0.003590035,0.640221402,0.00146125,0.297828575,0.267058299,0.159185227,0.406840725,0.4872606,0.377497101,0.435139183,0.538717201,0.18812851,0.439967852
51169,0,0.543820225,0.528089888,0.570454545,0.103436543,0.001758317,0.18683274,0.466463415,0.600760456,0.382183908,0.374031008,0.966267682,0.930101466,0.299342105,0.001618123,0.012066365,0,0.016085791,0.060150376,0.591584158,0.002610768,0.002739985,0.619926199,0.001138955,0.269628253,0.268790944,0.219731429,0.36724056,0.4602863,0.420272308,0.827900458,0.914110787,0.242653781,0.767628765
51171,0,0.523595506,0.48988764,0.545454545,0.084722695,0.004360836,0.279359431,0.353658537,0.532319392,0.416666667,0.356589147,0.935799782,0.856820744,0.421052632,0.004854369,0.025641026,0,0.018766756,0.097744361,0.663366337,0.005027426,0.005936196,0.804428044,0.003523387,0.276114327,0.311034471,0.25673692,0.399665783,0.4183559,0.492494588,0.571163743,0.769795918,0.215031997,0.513068698
51175,0,0.541573034,0.55505618,0.522727273,0.130996938,0.001659871,0.307829181,0.399390244,0.543726236,0.402298851,0.300387597,0.940152339,0.925591883,0.233552632,0.001618123,0.012066365,0,0.045576408,0.090225564,0.655940594,0.002439681,0.002625666,0.658671587,0.001138955,0.28271652,0.152241712,0.215726428,0.43101783,0.4858184,0.340457404,0.526805974,0.791428571,0.247224762,0.45291425
51177,0,0.35505618,0.343820225,0.356818182,0.087104457,0.013686039,0.460854093,0.384146341,0.642585551,0.278735632,0.174418605,0.914036997,0.835400225,0.417763158,0.04368932,0.007541478,0.006993007,0.024128686,0.107769424,0.826732673,0.014154595,0.016911342,0.822878229,0.015018095,0.462982931,0.362452765,0.341005056,0.532647523,0.6646903,0.655099884,0.65307212,0.82244898,0.276021941,0.615312041
51179,0,0.303370787,0.28988764,0.309090909,0.103776795,0.015010059,0.603202847,0.320121951,0.596958175,0.247126437,0.106589147,0.874863983,0.774520857,0.476973684,0.067961165,0.018099548,0,0.029490617,0.142857143,0.883663366,0.014956839,0.018703214,0.900369004,0.021444862,0.620655906,0.381709873,0.352385785,0.597099361,0.7812809,0.920903317,0.810037224,0.879766764,0.241674285,0.731986861
51181,0,0.6,0.570786517,0.611363636,0.08948622,0.000662119,0.227758007,0.265243902,0.498098859,0.479885057,0.44379845,0.920565832,0.854565953,0.381578947,0.027508091,0.010558069,0.006993007,0.040214477,0.100250627,0.79950495,0.000898307,0.001059286,0.798892989,0.000711506,0.363933447,0.616937014,0.323426542,0.58524844,0.2749379,0.257902999,0.390781415,0.821282799,0.279091028,0.3951534
51185,0,0.498876404,0.456179775,0.543181818,0.092888738,0.003429296,0.298932384,0.37195122,0.6121673,0.416666667,0.282945736,0.941240479,0.900789177,0.309210526,0.001618123,0.016591252,0,0.018766756,0.105263158,0.45049505,0.005030601,0.005463713,0.671586716,0.002712188,0.248693662,0.263527005,0.213569888,0.334355405,0.368627,0.547541118,0.403528156,0.684897959,0.216925689,0.338510728
51187,0,0.433707865,0.417977528,0.438636364,0.097312011,0.003933726,0.34519573,0.350609756,0.593155894,0.471264368,0.217054264,0.911860718,0.79481398,0.526315789,0.003236246,0.027149321,0.006993007,0.024128686,0.145363409,0.900990099,0.004620547,0.005291186,0.754612546,0.003110959,0.42560921,0.366512104,0.33596709,0.52832416,0.5631627,0.472015021,0.358258316,0.704081633,0.191589395,0.367059194
51191,0,0.534831461,0.516853933,0.545454545,0.092208234,0.005227472,0.398576512,0.359756098,0.634980989,0.218390805,0.304263566,0.92383025,0.888387824,0.292763158,0.006472492,0.025641026,0,0.029490617,0.110275689,0.467821782,0.006487026,0.007405038,0.749077491,0.005560942,0.279813546,0.284351743,0.175223356,0.387370261,0.3899127,0.463509229,0.808131516,0.870553936,0.317421967,0.711929555
51193,0,0.561797753,0.543820225,0.609090909,0.08948622,0.001614132,0.352313167,0.408536585,0.688212928,0.353448276,0.205426357,0.853101197,0.804960541,0.322368421,0.009708738,0.031674208,0,0.037533512,0.253132832,0.900990099,0.002039948,0.002379198,0.782287823,0.001395698,0.287129041,0.373013647,0.275312155,0.389608598,0.4654275,0.373690529,0.563800442,0.831253644,0.268773671,0.530802292
51195,0,0.415730337,0.404494382,0.425,0.122490643,0.002868673,0.370106762,0.31097561,0.589353612,0.416666667,0.255813953,0.946681175,0.882750846,0.378289474,0.014563107,0.027149321,0,0.013404826,0.060150376,0.435643564,0.004396665,0.004364048,0.542435424,0.002023899,0.256539986,0.249896866,0.186839673,0.321507964,0.3980584,0.576403353,0.542311172,0.76244898,0.23338122,0.473268572
51197,0,0.503370787,0.485393258,0.534090909,0.083021436,0.002719261,0.245551601,0.518292683,0.6121673,0.224137931,0.379844961,0.940152339,0.878241263,0.371710526,0.011326861,0.019607843,0,0.026809651,0.080200501,0.452970297,0.003372126,0.00365978,0.669741697,0.002040287,0.237197883,0.336512599,0.170294123,0.346099008,0.42761,0.37982619,0.454789482,0.800758017,0.246245266,0.456006709
51520,0,0.460674157,0.433707865,0.472727273,0.055801293,0.001582987,0.361209964,0.466463415,0.66539924,0.189655172,0.281007752,0.895538629,0.839909808,0.351973684,0.025889968,0.042232278,0.048951049,0.069705094,0.065162907,0.383663366,0.001844249,0.002121194,0.760147601,0.001789006,0.191247947,0.139717166,0.081948497,0.297499502,0.4562936,0.418384413,0.27837429,0.62425656,0.183492229,0.316514082
51540,0,0.197752809,0.197752809,0.188636364,0.078257911,0.005203949,0.633451957,0.554878049,0.406844106,0.135057471,0.098837209,0.660500544,0.620067644,0.279605263,0.131067961,0.177978884,0.216783217,0.053619303,0.170426065,0.316831683,0.00371311,0.004398134,0.808118081,0.005241379,0.35452781,0.27653009,0.208278212,0.352599384,0.4435008,0.458379077,0.120200507,0.675860058,0.17764665,0.20050318
51550,0,0.341573034,0.319101124,0.359090909,0.083701939,0.024494693,0.462633452,0.320121951,0.657794677,0.284482759,0.201550388,0.935799782,0.918827508,0.240131579,0.011326861,0.018099548,0.013986014,0.026809651,0.090225564,0.514851485,0.025261375,0.031157165,0.878228782,0.027405941,0.443043644,0.303740862,0.28292347,0.512640471,0.5619876,0.626011922,0.201886429,0.528221574,0.188259109,0.204923475
51570,0,0.429213483,0.384269663,0.477272727,0.048315754,0.001678384,0.37366548,0.387195122,0.787072243,0.267241379,0.201550388,0.9390642,0.935738444,0.203947368,0.006472492,0.018099548,0,0.061662198,0.060150376,0.398514851,0.001764065,0.002167865,0.86900369,0.001503585,0.36738384,0.2682629,0.373081314,0.426955095,0.4478407,0.431702287,0.121194145,0.560699708,0.190218101,0.132766091
51580,0,0.483146067,0.453932584,0.525,0.118407622,0.000485481,0.074733096,0.347560976,1,0.310344828,0.416666667,0.946681175,0.958286359,0.157894737,0,0.022624434,0,0.037533512,0.067669173,0.383663366,0.000590668,0.000651304,0.693726937,0.000281325,0.203656089,0.380587779,0.159946358,0.375626658,0.1019683,0.714855894,0.125798989,0.576559767,0.132362544,0.203106437
51590,0,0.449438202,0.382022472,0.497727273,0.045593739,0.003561284,0.306049822,0.478658537,0.615969582,0.16091954,0.377906977,0.931447225,0.855693348,0.411184211,0.029126214,0.027149321,0.006993007,0.026809651,0.05764411,0.371287129,0.00451853,0.004870618,0.660516605,0.00258928,0.222583481,0.208032871,0.167376452,0.309304429,0.392116,0.452520444,0.193091993,0.56606414,0.204257542,0.213432106
51620,0,0.386516854,0.382022472,0.402272727,0.025859136,0.000739221,0.304270463,0.612804878,0.539923954,0.324712644,0.222868217,0.945593036,0.906426156,0.309210526,0,0.046757164,0,0.010723861,0.055137845,0.507425743,0.000868536,0.000903539,0.608856089,0.000684193,0.220642636,0.168050032,0.127707001,0.341913625,0.3057581,0.6130942,0.149549897,0.575976676,0.177717789,0.331015445
51630,0,0.179775281,0.186516854,0.165909091,0.059544063,0.002983891,0.588967972,0.530487805,0.551330798,0.126436782,0.09496124,0.807399347,0.754227734,0.328947368,0.074433657,0.092006033,0.055944056,0.016085791,0.160401003,0.564356436,0.002126484,0.002522359,0.8099631,0.003482417,0.426023921,0.392287256,0.220619416,0.446026952,0.5057554,0.674943312,0.1899257,0.572536443,0.165926603,0.189688308
51650,0,0.316853933,0.280898876,0.354545455,0.075876148,0.014001417,0.352313167,0.408536585,0.653992395,0.304597701,0.257751938,0.910772579,0.878241263,0.282894737,0.040453074,0.036199095,0.027972028,0.029490617,0.062656642,0.428217822,0.014170076,0.017201335,0.850553506,0.011900307,0.32388899,0.308410752,0.201844838,0.397841385,0.4847769,0.464658383,0.3184609,0.62122449,0.162400418,0.326507792
51678,0,0,0,0.05,0.201769309,0.000449979,0.692170819,0.426829268,0.429657795,0.106321839,0.120155039,0.509249184,0.526493799,0.095394737,0,0.556561086,0.125874126,0,0.177944862,0.329207921,0.000354083,0.000415324,0.787822878,0.000842608,0.276213858,0.862890051,0.006832062,0.360832171,0.2387496,0.487600423,0.20838215,0.623556851,0.160506726,0.272485848
51680,0,0.159550562,0.137078652,0.179545455,0.060224566,0.007490001,0.450177936,0.49695122,0.589353612,0.181034483,0.207364341,0.870511425,0.800450958,0.384868421,0.050161812,0.076923077,0.027972028,0.032171582,0.072681704,0.314356436,0.006275847,0.007387733,0.798892989,0.006590645,0.243037009,0.287239484,0.152316921,0.301500912,0.3598136,0.422149944,0.079483605,0.533002915,0.095925297,0.117897827
51685,0,0.260674157,0.256179775,0.272727273,0.142225247,0.001730439,0.391459075,0.283536585,0.600760456,0.494252874,0.191860465,0.882480958,0.74746336,0.578947368,0.105177994,0.003016591,0.048951049,0.016085791,0.087719298,0.858910891,0.001514777,0.001599941,0.63099631,0.001630591,0.451221737,0.383294005,0.283738968,0.552899873,0.7139786,0.720047608,0.217035697,0.565889213,0.083975447,0.245527291
51690,0,0.476404494,0.413483146,0.540909091,0.047975502,0.001142808,0.215302491,0.50304878,0.623574144,0.149425287,0.465116279,0.920565832,0.815107103,0.496710526,0.017799353,0.016591252,0,0.077747989,0.07518797,0.344059406,0.001446898,0.001604661,0.70295203,0.000946398,0.235588806,0.249269814,0.131349559,0.322213194,0.4352482,0.386156798,0.107594655,0.607230321,0.125506073,0.153592145
51720,0,0.406741573,0.519101124,0.315909091,0.029601905,0.000346959,0.28113879,0.658536585,0.699619772,0.204022989,0.218992248,0.955386289,0.962795941,0.171052632,0,0.043740573,0,0,0.047619048,0.257425743,0.000416802,0.000456227,0.682656827,0.000192557,0.195842941,0.229930199,0.183885758,0.294571267,0.3444569,0.28526723,0.323377182,0.6,0.143985895,0.259277378
51735,0,0.492134831,0.476404494,0.502272727,0.085403198,0.001342751,0.670818505,0.240853659,0.441064639,0.281609195,0.139534884,0.937976061,0.935738444,0.197368421,0,0.001508296,0.041958042,0.026809651,0.115288221,0.472772277,0.001423478,0.001818091,0.935424354,0.002044384,0.587644941,0.525585386,0.307170947,0.604565594,0.6023956,0.552743092,0.200514615,0.711836735,0.134582735,0.278565938
51740,0,0.303370787,0.26741573,0.329545455,0.075195645,0.00942757,0.298932384,0.472560976,0.634980989,0.336206897,0.259689922,0.889009793,0.863585118,0.259868421,0.04368932,0.060331825,0.034965035,0.037533512,0.060150376,0.482673267,0.009438381,0.010600201,0.723247232,0.006617958,0.30146144,0.278988796,0.271742085,0.389731246,0.4326176,0.47939218,0.663038159,0.822040816,0.083061251,0.729960165
51750,0,0.026966292,0.047191011,0,0.0952705,0.00150632,0.336298932,0.667682927,0.69581749,0.091954023,0.230620155,0.843307943,0.819616685,0.25,0.011326861,0.171945701,0.055944056,0.042895442,0.01754386,0.326732673,0.001116632,0.001360291,0.854243542,0.0013479,0.272680524,0.150509068,0.155325203,0.304996397,0.377841,0.448785693,0.074952913,0.493411079,0.125244874,0.111188762
51760,0,0.262921348,0.258426966,0.263636364,0.066349098,0.022752058,0.489323843,0.50304878,0.570342205,0.17816092,0.17248062,0.808487486,0.748590755,0.351973684,0.087378641,0.081447964,0.146853147,0.042895442,0.097744361,0.420792079,0.020858755,0.022916235,0.6900369,0.022922499,0.27934907,0.261018795,0.136731846,0.320312141,0.4248458,0.470568318,0.097843658,0.398658892,0.22613295,0.062827591
51770,0,0.373033708,0.339325843,0.402272727,0.070772372,0.010067909,0.318505338,0.524390244,0.650190114,0.224137931,0.275193798,0.89336235,0.847801578,0.319078947,0.053398058,0.040723982,0.034965035,0.037533512,0.065162907,0.376237624,0.010423622,0.011871868,0.745387454,0.008173438,0.246022925,0.208461907,0.165691089,0.361506738,0.3786556,0.474282548,0.028622699,0.486180758,0.177419174,0.079320707
51775,0,0.429213483,0.431460674,0.425,0.061245322,0.002653702,0.428825623,0.381097561,0.703422053,0.195402299,0.238372093,0.905331882,0.877113867,0.273026316,0.009708738,0.064856712,0,0.016085791,0.097744361,0.349009901,0.002673487,0.003187821,0.819188192,0.002833732,0.351210126,0.335902048,0.244812526,0.390421145,0.5405149,0.491355694,0.173545507,0.551836735,0.203212747,0.198581312
51800,0,0.379775281,0.35505618,0.386363636,0.077917659,0.008905716,0.43594306,0.393292683,0.547528517,0.267241379,0.255813953,0.942328618,0.914317926,0.276315789,0.004854369,0.019607843,0.013986014,0.024128686,0.080200501,0.566831683,0.009456244,0.010953646,0.773062731,0.008174804,0.421744107,0.304928962,0.277015639,0.512502491,0.5753011,0.573653592,0.099148734,0.533527697,0.108136346,0.157226221
51810,0,0.312359551,0.287640449,0.338636364,0.087444709,0.051339473,0.466192171,0.37195122,0.703422053,0.264367816,0.158914729,0.905331882,0.871476888,0.286184211,0.014563107,0.039215686,0.034965035,0.037533512,0.100250627,0.457920792,0.045087651,0.055676488,0.880073801,0.056462957,0.425509679,0.353129486,0.298726011,0.460530149,0.5326763,0.571734915,0.147607113,0.638309038,0.137455923,0.180201272
51830,0,0.065168539,0.085393258,0.038636364,0.021435863,0.0012467,0.693950178,0.442073171,0.441064639,0.114942529,0.098837209,0.687704026,0.633596392,0.322368421,0.069579288,0.221719457,0.181818182,0,0.192982456,0.314356436,0.000922522,0.001173605,0.92804428,0.001539092,0.249207903,0.151350638,0.162102898,0.314823616,0.336872,0.377609965,0.138627297,0.481982507,0.155282748,0.160056608
51840,0,0.348314607,0.325842697,0.375,0.083361688,0.00272231,0.391459075,0.50304878,0.55513308,0.275862069,0.222868217,0.845484222,0.736189402,0.5,0.012944984,0.095022624,0.020979021,0.056300268,0.137844612,0.415841584,0.002716358,0.003110735,0.754612546,0.003108228,0.2695619,0.175772677,0.200105109,0.419872139,0.4454771,0.47467244,0.328797698,0.688221574,0.226720648,0.310538822
53003,0,0.519101124,0.521348315,0.513636364,0.074174889,0.002038847,0.302491103,0.423780488,0.737642586,0.333333333,0.238372093,0.896626768,0.86583991,0.276315789,0.001618123,0.039215686,0.097902098,0.032171582,0.122807018,0.252475248,0.002485728,0.00297072,0.822878229,0.001896893,0.282865816,0.278955793,0.268697559,0.370674721,0.4858318,0.494638991,0.258145605,0.58483965,0.215227896,0.238329024
53005,0,0.314606742,0.307865169,0.313636364,0.100714529,0.017959755,0.446619217,0.347560976,0.536121673,0.33045977,0.234496124,0.921653972,0.866967306,0.348684211,0.01618123,0.030165913,0.020979021,0.018766756,0.097744361,0.410891089,0.018887877,0.022687597,0.832103321,0.020215773,0.404740972,0.290490256,0.305322484,0.449323133,0.676308,0.61579266,0.07466372,0.426180758,0.105132558,0.134600601
53007,0,0.411235955,0.384269663,0.425,0.095610752,0.007052219,0.31316726,0.429878049,0.498098859,0.465517241,0.255813953,0.854189336,0.807215333,0.319078947,0.019417476,0.064856712,0.041958042,0.050938338,0.155388471,0.334158416,0.007812854,0.008634753,0.699261993,0.007302151,0.286382562,0.342898632,0.201917327,0.423045671,0.4086077,0.516452397,0.36394578,0.668862974,0.205367637,0.434866168
53015,0,0.453932584,0.440449438,0.461363636,0.089145968,0.008759571,0.252669039,0.445121951,0.551330798,0.367816092,0.350775194,0.910772579,0.839909808,0.394736842,0.004854369,0.031674208,0.034965035,0.032171582,0.122807018,0.472772277,0.011363212,0.013512713,0.815498155,0.006395357,0.319327173,0.318064058,0.272140773,0.434605301,0.5489945,0.462770487,0.092452802,0.574693878,0.172717775,0.195838284
53017,0,0.350561798,0.339325843,0.363636364,0.101735284,0.003883632,0.208185053,0.353658537,0.631178707,0.612068966,0.25,0.889009793,0.863585118,0.259868421,0.011326861,0.043740573,0,0.117962466,0.072681704,0.339108911,0.004059651,0.004464733,0.6900369,0.002366678,0.268500241,0.308905794,0.238089197,0.447192114,0.4774457,0.528497994,0.142646339,0.538717201,0.135431631,0.139614928
53019,0,0.6,0.604494382,0.593181818,0.108880572,0.000500945,0.473309609,0.326219512,0.269961977,0.477011494,0.255813953,0.785636561,0.703494927,0.414473684,0.001618123,0.190045249,0,0.056300268,0.140350877,0.435643564,0.000959438,0.001118543,0.780442804,0.000505292,0.1830035,0.225359318,0.124336275,0.308660524,0.3426809,0.382945323,0.149386762,0.50548105,0.156784642,0.227409323
53021,0,0.175280899,0.188764045,0.154545455,0.128955427,0.008017736,0.192170819,0.381097561,0.418250951,0.629310345,0.348837209,0.945593036,0.856820744,0.450657895,0.008090615,0.018099548,0.006993007,0.018766756,0.080200501,0.400990099,0.00681372,0.006660916,0.520295203,0.003422328,0.265066437,0.319664692,0.218625976,0.444846459,0.6095532,0.450222136,0.143847603,0.635043732,0.258848113,0.169141799
53023,0,0.588764045,0.683146067,0.525,0.090847227,0.000179687,0.396797153,0.463414634,0.437262357,0.376436782,0.234496124,0.889009793,0.854565953,0.286184211,0.001618123,0.070889894,0.013986014,0.016085791,0.130325815,0.356435644,0.000265562,0.000345579,0.955719557,0.000159781,0.279432012,0.28837808,0.279915188,0.381621108,0.4176348,0.350030268,0.172017974,0.562740525,0.630207653,0.20625131
53025,0,0.242696629,0.247191011,0.231818182,0.104457298,0.008191107,0.234875445,0.356707317,0.349809886,0.75,0.271317829,0.847660501,0.7632469,0.427631579,0.045307443,0.043740573,0.006993007,0.064343164,0.165413534,0.334158416,0.008203853,0.008412933,0.586715867,0.004882212,0.233266427,0.314417254,0.261901742,0.381391142,0.4174879,0.574084524,0.173441694,0.594868805,0.174154369,0.18442938
